Cod_Cli-Cod_cli,PROVINCIA,TOTAL_VOL,Uds_AH,Uds_DNT,Uds_VH,Resto_Farmacos,MUESTRA,"Facturacion estimada",Diferencia,"Cuota total mercado","Cuota actual","Cuota potencial",,,,
anon_S10394,MADRID,0,366450,1115,495,0,0,"2462979807,363172","2462614967,363172","0,0003674584400263348","5,4911840134363855E-08","0,00036740352818620043",,,,
anon_S10395,VALENCIA,0,15000,314,337,"1282108,797",0,"708474702,1770923","709742461,9740924","0,0001056992055240709","1,936161998197807E-07","0,00010550558932425112",,,,
anon_S10396,LLEIDA,0,38450,235,183,"10528424,97",0,"534595528,9296789","545085921,899679","7,975771401709563E-05","1,5765622513221404E-06","7,818115176577348E-05",,,,
anon_S10397,"A CORUNA",0,110450,66,51,"1915200,139",0,"154366581,15391952","156171448,29291952","2,3030356535381003E-05","3,0222953128896277E-07","2,272812700409204E-05",,,,
anon_S10398,BADAJOZ,0,19200,317,389,"26636823,65",0,"733024485,0917352","759642814,7417352","0,00010936185225216471","3,976987657028085E-06","0,00010538486459513663",,,,
anon_S10399,BARCELONA,0,9600,325,120,"153302,4993",0,"721684155,2785027","721828302,7778027","0,0001076699585995668","2,4370243351382143E-08","0,00010764558835621542",,,,
anon_S10400,ALMERIA,0,0,3,96,0,0,"17805882,45004812","17805981,45004812","2,65650646782676E-06","1,4770070568119386E-11","2,656491697756192E-06",,,,
anon_S10401,BADAJOZ,0,9350,253,534,"16145265,47",0,"593665481,052718","609802183,5227181","8,857051564651705E-05","2,4102670155380835E-06","8,616024863097897E-05",,,,
anon_S10402,CANTABRIA,0,166200,339,229,"6704306,283",0,"761334802,5838041","767873476,8668041","0,00011358554303159626","1,0251136569565688E-06","0,00011256042937463969",,,,
anon_S10403,CANTABRIA,0,60900,33,30,"2302596,438",0,"81614713,0408787","83856472,47887869","1,2176313848591838E-05","3,526256534465111E-07","1,1823688195145328E-05",,,,
anon_S10404,LEON,0,44800,403,265,"6028727,106",0,"902255834,6590742","908240429,7650741","0,00013460992271123215","9,06225155152984E-07","0,00013370369755607916",,,,
anon_S10405,LEON,0,141625,247,225,"9085267,714",0,"561849948,1016861","570794062,8156861","8,382387254703151E-05","1,3766548281167147E-06","8,244721771891479E-05",,,,
anon_S10406,ASTURIAS,0,50100,306,109,"1747002,066",0,"680689882,3423724","682387199,4083724","0,00010155391512324973","2,681763021436254E-07","0,0001012857388211061",,,,
anon_S10407,MADRID,0,89700,391,474,"2842544,041",0,"883839862,0914266","886593571,1324266","0,00013186239529300282","4,3759825777332306E-07","0,0001314247970352295",,,,
anon_S10408,MADRID,0,114000,313,328,"13581508,98",0,"713432632,7178463","726900782,6978463","0,00010643889223072515","2,043364663799464E-06","0,00010439552756692568",,,,
anon_S10409,MADRID,0,1200,182,98,"38420,5406",0,"408535557,53119385","408573058,07179385","6,09504950941589E-05","5,952866670384976E-09","6,094454222748851E-05",,,,
anon_S10410,MADRID,0,32100,418,216,"1052031,756",0,"929649290,8083739","930669856,564374","0,0001386968245337558","1,6183905824241794E-07","0,0001385349854755134",,,,
anon_S10411,BALEARES,0,8500,421,449,"18999305,37",0,"958071764,4513506","977063439,8213506","0,0001429372481845364","2,835954309306797E-06","0,0001401012938752296",,,,
anon_S10412,MALAGA,0,21700,167,79,"671563,969",0,"375307334,9678775","375957444,9368775","5,5993089113215875E-05","1,0346657759418473E-07","5,588962253562169E-05",,,,
anon_S10413,GIRONA,0,461900,392,295,"12534756,47",0,"883646655,063515","895720198,533515","0,00013183357022798753","1,939107881312987E-06","0,00012989446234667454",,,,
anon_S10414,TERUEL,0,720300,527,573,"789241,9344",0,"1183964759,7529778","1184034801,687378","0,0001766388187042222","2,2537664620452908E-07","0,00017641344205801768",,,,
anon_S10415,BARCELONA,0,111600,314,118,"2827272,505",0,"699230299,1226026","701946403,6276026","0,00010432000870109158","4,3852257535395173E-07","0,00010388148612573764",,,,
anon_S10416,ZARAGOZA,"122743131,9",73800,54,162,"11373264,39",1,"139159889,2414815","150459569,63148153","2,0761630144932928E-05","1,7078498906398912E-06","1,9053780254293035E-05",,,,
anon_S10417,MADRID,0,387800,569,160,"5803616,717",0,"1259474357,0278394","1264890902,7448394","0,0001879042942630099","9,238225172542244E-07","0,00018698047174575566",,,,
anon_S10418,"CIUDAD REAL",0,0,20,71,"1233972,855",0,"54497884,31426372","55731948,16926371","8,130682799342238E-06","1,8411323458500455E-07","7,946569564757233E-06",,,,
anon_S10419,SEGOVIA,0,0,75,46,"1794573,545",0,"173699462,93622565","175494157,48122564","2,5914680052651422E-05","2,677552028067567E-07","2,5646924849844665E-05",,,,
anon_S10420,VALENCIA,0,106400,57,71,"4855550,135",0,"137464888,49194637","142214166,62694636","2,050874852186576E-05","7,403054971562852E-07","1,9768443024709475E-05",,,,
anon_S10421,TARRAGONA,0,9600,115,69,0,0,"260954960,989757","260945544,989757","3,893255746383386E-05","1,4597007114997987E-09","3,893109776312236E-05",,,,
anon_S10422,VALENCIA,0,78075,79,251,"54267063,52",0,"224219554,72391602","278408873,24391603","3,3451905515399454E-05","8,107943485837482E-06","2,5343962029561974E-05",,,,
anon_S10423,MADRID,0,111800,409,128,"11867083,73",0,"912560093,9311179","924315914,6611179","0,00013614724227285118","1,7872413085585076E-06","0,00013436000096429267",,,,
anon_S10424,SEVILLA,0,81150,463,582,"20258927,66",0,"1056689018,9765923","1076867841,6365924","0,00015765021594789003","3,034745627504771E-06","0,00015461547032038527",,,,
anon_S10425,ASTURIAS,0,32450,53,20,"281110,2374",0,"123550758,11563121","123799491,3530312","1,8432862789015372E-05","4,679176817076505E-08","1,8386071020844607E-05",,,,
anon_S10426,BARCELONA,0,69600,385,178,"6465838,401",0,"859195273,9778517","865592075,3788518","0,00012818560432775294","9,751232517787593E-07","0,0001272104810759742",,,,
anon_S10427,BARCELONA,0,559825,656,277,"26988253,57",0,"1467791299,030321","1494220660,6003208","0,00021898364713080265","4,110109545159974E-06","0,00021487353758564267",,,,
anon_S10428,HUELVA,0,16900,199,659,"31020152,08",0,"490787370,6764961","521791480,7564961","7,322185958417792E-05","4,6306274966519595E-06","6,859123208752596E-05",,,,
anon_S10429,LLEIDA,0,125600,288,416,"6818969,479",0,"658817812,0032248","665511885,4822248","9,829076338203679E-05","1,0361836303001822E-06","9,725457975173661E-05",,,,
anon_S10430,VALENCIA,0,165150,183,435,"47028982,78",0,"455284292,1776086","502148742,9576086","6,792506185878347E-05","7,041109085509167E-06","6,0883952773274305E-05",,,,
anon_S10431,CADIZ,0,149550,272,26,"2174839,087",0,"602894688,8921838","604920275,9791838","8,994744545537311E-05","3,4682618508874636E-07","8,960061927028437E-05",,,,
anon_S10432,ASTURIAS,0,120300,996,880,"4951070,943",0,"2224262460,6399894","2229095107,582989","0,0003318435707643587","7,56891064218242E-07","0,00033108667970014043",,,,
anon_S10433,GRANADA,0,162050,398,135,"14331626,5",0,"890396459,6027343","904566569,1027343","0,00013284059133268736","2,1624292640818828E-06","0,00013067816206860548",,,,
anon_S10434,BARCELONA,0,63800,922,1217,"9930131,195",0,"2081526795,6656854","2091395265,8606853","0,00031054846122639996","1,4913400220608578E-06","0,0003090571212043391",,,,
anon_S10435,BARCELONA,0,4800,1371,335,"185449,6132",0,"3014288088,0895934","3014470443,7027936","0,0004497095734719693","2,8638363160713425E-08","0,0004496809351088086",,,,
anon_S10436,BARCELONA,0,588175,318,293,"22528437,77",0,"728213096,3796273","750153970,1496273","0,00010864402850662444","3,44891945880714E-06","0,0001051951090478173",,,,
anon_S10437,VALENCIA,0,61800,28,42,"3727913,407",0,"72138296,1199065","75804479,5269065","1,0762502266211232E-05","5,654077612048274E-07","1,0197094505006404E-05",,,,
anon_S10438,VIZCAYA,0,53750,96,17,"99477,90102",0,"217133884,384567","217179725,28558698","3,2394775707979094E-05","2,28773326166102E-08","3,237189837536248E-05",,,,
anon_S10439,BARCELONA,0,319325,545,454,"26666267,31",0,"1233608747,2959838","1259956688,6059837","0,00018404533586879835","4,0262005862797715E-06","0,00018001913528251857",,,,
anon_S10440,BARCELONA,0,394800,951,448,"2495728,274",0,"2104445852,8161948","2106548180,0901947","0,0003139678156856705","4,314542415641326E-07","0,00031353636144410636",,,,
anon_S10441,MADRID,0,62625,156,123,"6734546,016",0,"357077537,86436236","363749737,88036233","5,3273337702494484E-05","1,0141294587836792E-06","5,2259208243710804E-05",,,,
anon_S10442,ZARAGOZA,0,78850,210,84,"2379639,965",0,"470424237,6639534","472725321,6289534","7,018383017424604E-05","3,66832451260711E-07","6,981699772298534E-05",,,,
anon_S10443,BARCELONA,0,469700,316,77,"9611264,129",0,"705855573,5455145","714997530,6745144","0,00010530845082997608","1,504064204219631E-06","0,00010380438662575645",,,,
anon_S10444,LUGO,0,386800,333,161,"9213860,482",0,"746618698,3100611","755446252,7920611","0,00011139000870219233","1,432421507419755E-06","0,00010995758719477257",,,,
anon_S10445,VIZCAYA,0,0,111,88,"19686534,37",0,"265209694,50927866","284896427,87927866","3,956733235607505E-05","2,937115566976271E-06","3,663021678909878E-05",,,,
anon_S10446,BARCELONA,0,0,172,35,0,0,"383757458,8352174","383757665,8352174","5,725378533372052E-05","3,0882874824249626E-11","5,72537544508457E-05",,,,
anon_S10447,BALEARES,0,22850,48,83,"5642591,215",0,"118867413,7473054","124487285,9623054","1,773414231613682E-05","8,452616305487521E-07","1,688888068558807E-05",,,,
anon_S10448,BALEARES,0,3000,224,194,"16765213,6",0,"514936462,74902505","531699094,3490251","7,682472619091798E-05","2,501756283462593E-06","7,432296990745539E-05",,,,
anon_S10449,BALEARES,0,42600,429,210,"201006,4178",0,"952851121,1111745","953010166,5289744","0,00014215836666387594","3,643961673581619E-08","0,00014212192704714013",,,,
anon_S10450,ALICANTE,0,14400,53,34,0,0,"124029665,13214561","124015352,13214561","1,8504312187293003E-05","2,1613536598014704E-09","1,85021508336332E-05",,,,
anon_S10451,VALENCIA,0,897825,654,439,"31801287,25",0,"1473925737,1193485","1504830292,3693485","0,00021989886009515314","4,878629688227152E-06","0,000215020230406926",,,,
anon_S10452,VIZCAYA,0,334400,396,266,"16726316,76",0,"893601621,5813166","909994200,3413166","0,00013331877788426224","2,5454320027738705E-06","0,00013077334588148837",,,,
anon_S10453,VALENCIA,0,4800,161,166,"83902,56117",0,"365902681,23162746","365982110,79279745","5,4589984069244754E-05","1,3282554556864663E-08","5,4576701514687886E-05",,,,
anon_S10454,MURCIA,0,25800,241,407,"23833961,5",0,"566292901,2305272","590101710,7305272","8,448672841818129E-05","3,559797293931578E-06","8,09269311242497E-05",,,,
anon_S10455,MADRID,0,493475,496,250,"10777511,1",0,"1107420323,1967757","1117705105,2967756","0,0001652189527493531","1,68165937921148E-06","0,0001635372933701416",,,,
anon_S10456,MADRID,0,12000,295,221,"2651536,792",0,"662455040,5455507","665095093,3375508","9,883341108145629E-05","3,9745704782864116E-07","9,843595403362765E-05",,,,
anon_S10457,BALEARES,0,152900,420,225,"1044417,324",0,"934427934,968581","935320097,292581","0,0001394097630334143","1,7872715215584141E-07","0,00013923103588125844",,,,
anon_S10458,VIZCAYA,0,24900,212,58,"299008,7611",0,"472299646,6571971","472574025,4182971","7,04636273780268E-05","4,836508260739915E-08","7,04152622954194E-05",,,,
anon_S10459,"LA RIOJA",0,64800,253,274,"9497356,577",0,"577477243,4707575","586910327,0477575","8,615534987420352E-05","1,4266819318473364E-06","8,472866794235619E-05",,,,
anon_S10460,CADIZ,0,0,0,2385,0,0,"117807977,1970228","117810362,1970228","1,7576082188761882E-05","3,558244273228761E-10","1,757572636433456E-05",,,,
anon_S10461,GUIPUZCOA,0,15300,173,88,0,0,"388406705,3254468","388391666,3254468","5,794741865442021E-05","2,3215865465707654E-09","5,7945097067873645E-05",,,,
anon_S10462,VALENCIA,0,273980,320,602,"35326360,6",0,"754826305,6865636","789879608,2865636","0,00011261452324912525","5,311446069860096E-06","0,00010730307717926516",,,,
anon_S10463,BALEARES,0,118450,515,238,0,0,"1141699732,150273","1141582035,150273","0,00017033318799457105","1,778420931243975E-08","0,0001703154037852586",,,,
anon_S10464,BARCELONA,0,156800,171,307,"10072109,3",0,"400426549,8762527","410342337,1762527","5,97406908992003E-05","1,5261492150467096E-06","5,821454168415359E-05",,,,
anon_S10465,BARCELONA,0,223400,588,276,"11263847,64",0,"1309691442,4846487","1320732754,1246488","0,00019539631341374076","1,7139416122952903E-06","0,00019368237180144546",,,,
anon_S10466,MALAGA,0,36250,349,243,"4645836,109",0,"782543319,5946746","787153497,7036746","0,00011674969750529036","6,986210718961399E-07","0,00011605107643339422",,,,
anon_S10467,BADAJOZ,0,0,130,145,0,0,"297225549,3552486","297225824,3552486","4,434386200631387E-05","4,102797380033163E-11","4,434382097834007E-05",,,,
anon_S10468,MADRID,0,7200,1386,1103,"21035109,94",0,"3095583928,935598","3116614327,875598","0,00046183831393853587","3,1397289437947886E-06","0,0004586985849947411",,,,
anon_S10469,CADIZ,0,24000,193,75,0,0,"431445486,39002126","431421754,39002126","6,436848767956774E-05","3,6206067934052655E-09","6,436486707277433E-05",,,,
anon_S10470,ALAVA,0,817900,1043,541,"49185244,04",0,"2338231599,1356463","2386600527,1756463","0,00034884692650343575","7,460336988792103E-06","0,00034138658951464364",,,,
anon_S10471,"LA RIOJA",0,78600,335,226,"11094425,33",0,"755164489,6356001","766180875,9656001","0,00011266497780258257","1,667016753465395E-06","0,00011099796104911718",,,,
anon_S10472,VIZCAYA,0,142500,115,34,"1680962,579",0,"260358875,06058392","261897486,63958392","3,884362583516165E-05","2,720694112188851E-07","3,857155642394276E-05",,,,
anon_S10473,CASTELLON,0,78600,139,224,"4244077,649",0,"323150967,6647403","327316808,3137403","4,82117433996392E-05","6,449658126725115E-07","4,756677758696669E-05",,,,
anon_S10474,BARCELONA,0,80900,306,233,"6791469,207",0,"689562118,1274592","696273226,3344592","0,00010287758733176211","1,025387264905019E-06","0,00010185220006685708",,,,
anon_S10475,BARCELONA,0,438400,470,434,"32440470,75",0,"1072561887,9841337","1104564862,7341337","0,0001600183310525355","4,9054201345592925E-06","0,00015511291091797622",,,,
anon_S10476,MADRID,0,51850,212,379,"3183149,111",0,"489014154,91348684","492146045,02448684","7,295730885738854E-05","4,82726204737164E-07","7,247458265265138E-05",,,,
anon_S10477,GUIPUZCOA,0,171900,194,46,"1128490,365",0,"432971342,0275556","433928172,3925556","6,459613409818536E-05","1,9404446741503914E-07","6,440208963077032E-05",,,,
anon_S10478,BALEARES,0,14000,166,149,"302011,7876",0,"376156386,87354004","376444713,66114","5,611976140172731E-05","4,7193626014530426E-08","5,607256777571278E-05",,,,
anon_S10479,"CIUDAD REAL",0,0,370,961,"41961451,93",0,"884724698,1528196","926687481,0828196","0,0001319944063138916","6,260538031421976E-06","0,00012573386828246963",,,,
anon_S10480,VALENCIA,0,343250,595,821,"26139215,45",0,"1359477760,298434","1385275141,748434","0,0002028240652060279","3,951199979133414E-06","0,0001988728652268945",,,,
anon_S10481,MADRID,0,163200,570,363,"67575,88377",0,"1267580524,0635056","1267485832,9472756","0,00018911367465850235","3,456925822770781E-08","0,00018907910540027465",,,,
anon_S10482,GIRONA,0,112320,120,150,"2797849,331",0,"277355860,1843094","280041659,5153094","4,13794507818556E-05","4,3421610407171895E-07","4,094523467778388E-05",,,,
anon_S10483,LEON,0,0,30,97,"599223,8039",0,"77139980,3214495","77739331,1253495","1,1508716696678283E-05","8,941872392587965E-08","1,1419297972752402E-05",,,,
anon_S10484,NAVARRA,0,491225,332,107,"11539547,2",0,"743352241,9516734","754401003,1516734","0,0001109026774807674","1,794968065090387E-06","0,00010910770941567701",,,,
anon_S10485,BARCELONA,0,131400,793,210,"705777,2652",0,"1747480451,116226","1748055831,3814259","0,0002607112078726844","1,250503198566568E-07","0,00026058615755282776",,,,
anon_S10486,JAEN,0,109500,225,307,"20394130,46",0,"524608884,7118817","544894047,1718817","7,826778028138283E-05","3,0590699643877212E-06","7,520871031699511E-05",,,,
anon_S10487,MURCIA,"304886200,9",95400,120,244,"22487241,84",1,"293832241,76127803","316224447,601278","4,3837605515179725E-05","3,369218079768204E-06","4,046838743541152E-05",,,,
anon_S10488,ZARAGOZA,0,625300,1335,1287,"25392107,98",0,"2995534580,428738","3020304010,408738","0,0004469116883047915","3,881996757466486E-06","0,000443029691547325",,,,
anon_S10489,ZARAGOZA,0,98500,112,96,"7661262,716",0,"260373691,83406255","267936662,55006254","3,884583638859469E-05","1,1577304553723224E-06","3,768810593322237E-05",,,,
anon_S10490,LEON,0,59950,313,301,"2195865,1",0,"705178357,2922901","707314886,3922901","0,00010520741515472354","3,366425963531123E-07","0,00010487077255837043",,,,
anon_S10491,GUIPUZCOA,0,214800,256,84,"7530365,34",0,"573970795,3993697","581286700,7393698","8,563221365745762E-05","1,1555723278539954E-06","8,447664132960362E-05",,,,
anon_S10492,ZARAGOZA,0,406450,231,311,"4040739,81",0,"527837657,8453622","531472489,6553622","7,874948944330156E-05","6,635688151693876E-07","7,808592062813218E-05",,,,
anon_S10493,ALAVA,0,120900,66,20,"1789008,754",0,"152846033,30916938","154514228,0631694","2,280350200033897E-05","2,849571444577558E-07","2,2518544855881214E-05",,,,
anon_S10494,BARCELONA,0,128600,485,609,"36737534,83",0,"1116081664,093355","1152691692,9233549","0,00016651116099437342","5,500318903738439E-06","0,000161010842090635",,,,
anon_S10495,CADIZ,0,0,86,64,"190387,6251",0,"197555565,30646926","197746102,93156925","2,9473834754558273E-05","2,842680978392804E-08","2,9445407944774346E-05",,,,
anon_S10496,ALMERIA,0,8250,131,103,"893799,0167",0,"298002040,8418028","298887823,8585028","4,445970881491942E-05","1,3461397807146104E-07","4,4325094836847956E-05",,,,
anon_S10497,MALAGA,0,6525,81,61,"133549,9601",0,"186470012,47194144","186597179,43204144","2,7819951949986638E-05","2,0919337328527074E-08","2,779903261265811E-05",,,,
anon_S10498,HUELVA,0,70000,153,92,"5480439,976",0,"348317201,61260664","353727886,58860666","5,196636007987947E-05","8,281213009789906E-07","5,113823877890048E-05",,,,
anon_S10499,PONTEVEDRA,0,0,347,153,0,0,"771134323,4116588","771134823,4116588","0,00011504755933625452","7,459631600060296E-11","0,00011504748473993852",,,,
anon_S10500,MADRID,0,27000,284,109,"245187,3328",0,"631758588,0986179","631977168,431418","9,425372654779853E-05","4,0666977282196635E-08","9,421305957051634E-05",,,,
